id_report,nome,cod_azienda,valore,cod_anno
617,Donne_nel_CdA_(%),209,25.0,1
618,Donne_nel_CdA_(%),210,38.0,1
619,Donne_in_posizioni_manageriali_di_vertice_(%),1,12.0,1
620,Donne_in_posizioni_manageriali_di_vertice_(%),2,15.0,1
621,Donne_in_posizioni_manageriali_di_vertice_(%),3,21.0,1
622,Donne_in_posizioni_manageriali_di_vertice_(%),4,28.0,1
623,Donne_in_posizioni_manageriali_di_vertice_(%),5,22.0,1
624,Donne_in_posizioni_manageriali_di_vertice_(%),6,20.0,1
625,Donne_in_posizioni_manageriali_di_vertice_(%),7,48.0,1
626,Donne_in_posizioni_manageriali_di_vertice_(%),8,39.0,1
627,Donne_in_posizioni_manageriali_di_vertice_(%),9,37.0,1
628,Donne_in_posizioni_manageriali_di_vertice_(%),10,70.0,1
629,Donne_in_posizioni_manageriali_di_vertice_(%),11,25.0,1
630,Donne_in_posizioni_manageriali_di_vertice_(%),12,21.0,1
631,Donne_in_posizioni_manageriali_di_vertice_(%),13,32.0,1
632,Donne_in_posizioni_manageriali_di_vertice_(%),14,19.0,1
633,Donne_in_posizioni_manageriali_di_vertice_(%),15,34.0,1
634,Donne_in_posizioni_manageriali_di_vertice_(%),16,15.0,1
635,Donne_in_posizioni_manageriali_di_vertice_(%),17,24.0,1
636,Donne_in_posizioni_manageriali_di_vertice_(%),18,15.0,1
637,Donne_in_posizioni_manageriali_di_vertice_(%),20,8.0,1
638,Donne_in_posizioni_manageriali_di_vertice_(%),21,11.0,1
639,Donne_in_posizioni_manageriali_di_vertice_(%),22,15.0,1
640,Donne_in_posizioni_manageriali_di_vertice_(%),23,22.0,1
641,Donne_in_posizioni_manageriali_di_vertice_(%),24,11.0,1
642,Donne_in_posizioni_manageriali_di_vertice_(%),25,25.0,1
643,Donne_in_posizioni_manageriali_di_vertice_(%),26,13.0,1
644,Donne_in_posizioni_manageriali_di_vertice_(%),27,29.0,1
645,Donne_in_posizioni_manageriali_di_vertice_(%),28,34.0,1
646,Donne_in_posizioni_manageriali_di_vertice_(%),29,24.0,1
647,Donne_in_posizioni_manageriali_di_vertice_(%),30,26.0,1
648,Donne_in_posizioni_manageriali_di_vertice_(%),31,29.0,1
649,Donne_in_posizioni_manageriali_di_vertice_(%),32,16.0,1
650,Donne_in_posizioni_manageriali_di_vertice_(%),33,34.0,1
651,Donne_in_posizioni_manageriali_di_vertice_(%),34,23.0,1
652,Donne_in_posizioni_manageriali_di_vertice_(%),35,32.0,1
653,Donne_in_posizioni_manageriali_di_vertice_(%),36,14.0,1
654,Donne_in_posizioni_manageriali_di_vertice_(%),37,29.0,1
655,Donne_in_posizioni_manageriali_di_vertice_(%),38,19.0,1
656,Donne_in_posizioni_manageriali_di_vertice_(%),39,9.0,1
657,Donne_in_posizioni_manageriali_di_vertice_(%),40,24.0,1
658,Donne_in_posizioni_manageriali_di_vertice_(%),41,24.0,1
659,Donne_in_posizioni_manageriali_di_vertice_(%),42,30.0,1
660,Donne_in_posizioni_manageriali_di_vertice_(%),43,26.0,1
661,Donne_in_posizioni_manageriali_di_vertice_(%),44,14.0,1
662,Donne_in_posizioni_manageriali_di_vertice_(%),45,27.0,1
663,Donne_in_posizioni_manageriali_di_vertice_(%),46,28.0,1
664,Donne_in_posizioni_manageriali_di_vertice_(%),47,16.0,1
665,Donne_in_posizioni_manageriali_di_vertice_(%),48,24.0,1
666,Donne_in_posizioni_manageriali_di_vertice_(%),49,13.0,1
667,Donne_in_posizioni_manageriali_di_vertice_(%),50,40.0,1
668,Donne_in_posizioni_manageriali_di_vertice_(%),51,13.0,1
669,Donne_in_posizioni_manageriali_di_vertice_(%),52,30.0,1
670,Donne_in_posizioni_manageriali_di_vertice_(%),53,14.0,1
671,Donne_in_posizioni_manageriali_di_vertice_(%),54,38.0,1
672,Donne_in_posizioni_manageriali_di_vertice_(%),55,12.0,1
673,Donne_in_posizioni_manageriali_di_vertice_(%),56,37.0,1
674,Donne_in_posizioni_manageriali_di_vertice_(%),57,29.0,1
675,Donne_in_posizioni_manageriali_di_vertice_(%),58,25.0,1
676,Donne_in_posizioni_manageriali_di_vertice_(%),59,9.0,1
677,Donne_in_posizioni_manageriali_di_vertice_(%),60,8.0,1
678,Donne_in_posizioni_manageriali_di_vertice_(%),61,21.0,1
679,Donne_in_posizioni_manageriali_di_vertice_(%),62,26.0,1
680,Donne_in_posizioni_manageriali_di_vertice_(%),63,40.0,1
681,Donne_in_posizioni_manageriali_di_vertice_(%),64,47.0,1
682,Donne_in_posizioni_manageriali_di_vertice_(%),65,29.0,1
683,Donne_in_posizioni_manageriali_di_vertice_(%),66,11.0,1
684,Donne_in_posizioni_manageriali_di_vertice_(%),67,14.0,1
685,Donne_in_posizioni_manageriali_di_vertice_(%),68,33.0,1
686,Donne_in_posizioni_manageriali_di_vertice_(%),69,25.0,1
687,Donne_in_posizioni_manageriali_di_vertice_(%),70,14.0,1
688,Donne_in_posizioni_manageriali_di_vertice_(%),71,18.0,1
689,Donne_in_posizioni_manageriali_di_vertice_(%),72,39.0,1
690,Donne_in_posizioni_manageriali_di_vertice_(%),73,16.0,1
691,Donne_in_posizioni_manageriali_di_vertice_(%),74,26.0,1
692,Donne_in_posizioni_manageriali_di_vertice_(%),75,27.0,1
693,Donne_in_posizioni_manageriali_di_vertice_(%),76,17.0,1
694,Donne_in_posizioni_manageriali_di_vertice_(%),77,26.0,1
695,Donne_in_posizioni_manageriali_di_vertice_(%),78,31.0,1
696,Donne_in_posizioni_manageriali_di_vertice_(%),79,0.0,1
697,Donne_in_posizioni_manageriali_di_vertice_(%),80,23.0,1
698,Donne_in_posizioni_manageriali_di_vertice_(%),81,47.0,1
699,Donne_in_posizioni_manageriali_di_vertice_(%),82,17.0,1
700,Donne_in_posizioni_manageriali_di_vertice_(%),83,24.0,1
701,Donne_in_posizioni_manageriali_di_vertice_(%),84,20.0,1
702,Donne_in_posizioni_manageriali_di_vertice_(%),85,15.0,1
703,Donne_in_posizioni_manageriali_di_vertice_(%),86,16.0,1
704,Donne_in_posizioni_manageriali_di_vertice_(%),87,20.0,1
705,Donne_in_posizioni_manageriali_di_vertice_(%),88,12.0,1
706,Donne_in_posizioni_manageriali_di_vertice_(%),89,16.0,1
707,Donne_in_posizioni_manageriali_di_vertice_(%),90,13.0,1
708,Donne_in_posizioni_manageriali_di_vertice_(%),91,21.0,1
709,Donne_in_posizioni_manageriali_di_vertice_(%),92,26.0,1
710,Donne_in_posizioni_manageriali_di_vertice_(%),93,24.0,1
711,Donne_in_posizioni_manageriali_di_vertice_(%),94,23.0,1
712,Donne_in_posizioni_manageriali_di_vertice_(%),95,10.0,1
713,Donne_in_posizioni_manageriali_di_vertice_(%),96,67.0,1
714,Donne_in_posizioni_manageriali_di_vertice_(%),98,17.0,1
715,Donne_in_posizioni_manageriali_di_vertice_(%),100,20.0,1
716,Donne_in_posizioni_manageriali_di_vertice_(%),101,15.0,1
717,Donne_in_posizioni_manageriali_di_vertice_(%),102,11.0,1
718,Donne_in_posizioni_manageriali_di_vertice_(%),103,27.0,1
719,Donne_in_posizioni_manageriali_di_vertice_(%),104,28.0,1
720,Donne_in_posizioni_manageriali_di_vertice_(%),105,41.0,1
721,Donne_in_posizioni_manageriali_di_vertice_(%),106,33.0,1
722,Donne_in_posizioni_manageriali_di_vertice_(%),107,13.0,1
723,Donne_in_posizioni_manageriali_di_vertice_(%),108,30.0,1
724,Donne_in_posizioni_manageriali_di_vertice_(%),109,16.0,1
725,Donne_in_posizioni_manageriali_di_vertice_(%),111,18.0,1
726,Donne_in_posizioni_manageriali_di_vertice_(%),112,25.0,1
727,Donne_in_posizioni_manageriali_di_vertice_(%),113,36.0,1
728,Donne_in_posizioni_manageriali_di_vertice_(%),114,12.0,1
729,Donne_in_posizioni_manageriali_di_vertice_(%),115,34.0,1
730,Donne_in_posizioni_manageriali_di_vertice_(%),116,27.0,1
731,Donne_in_posizioni_manageriali_di_vertice_(%),117,33.0,1
732,Donne_in_posizioni_manageriali_di_vertice_(%),118,11.0,1
733,Donne_in_posizioni_manageriali_di_vertice_(%),119,1.0,1
734,Donne_in_posizioni_manageriali_di_vertice_(%),120,7.0,1
735,Donne_in_posizioni_manageriali_di_vertice_(%),121,30.0,1
736,Donne_in_posizioni_manageriali_di_vertice_(%),123,11.0,1
737,Donne_in_posizioni_manageriali_di_vertice_(%),124,39.0,1
738,Donne_in_posizioni_manageriali_di_vertice_(%),125,8.0,1
739,Donne_in_posizioni_manageriali_di_vertice_(%),126,23.0,1
740,Donne_in_posizioni_manageriali_di_vertice_(%),127,34.0,1
741,Donne_in_posizioni_manageriali_di_vertice_(%),128,45.0,1
742,Donne_in_posizioni_manageriali_di_vertice_(%),129,22.0,1
743,Donne_in_posizioni_manageriali_di_vertice_(%),131,22.0,1
744,Donne_in_posizioni_manageriali_di_vertice_(%),132,26.0,1
745,Donne_in_posizioni_manageriali_di_vertice_(%),133,27.0,1
746,Donne_in_posizioni_manageriali_di_vertice_(%),134,16.0,1
747,Donne_in_posizioni_manageriali_di_vertice_(%),135,13.0,1
748,Donne_in_posizioni_manageriali_di_vertice_(%),136,15.0,1
749,Donne_in_posizioni_manageriali_di_vertice_(%),137,18.0,1
750,Donne_in_posizioni_manageriali_di_vertice_(%),138,12.0,1
751,Donne_in_posizioni_manageriali_di_vertice_(%),139,13.0,1
752,Donne_in_posizioni_manageriali_di_vertice_(%),140,36.0,1
753,Donne_in_posizioni_manageriali_di_vertice_(%),141,44.0,1
754,Donne_in_posizioni_manageriali_di_vertice_(%),142,29.0,1
755,Donne_in_posizioni_manageriali_di_vertice_(%),143,23.0,1
756,Donne_in_posizioni_manageriali_di_vertice_(%),144,25.0,1
757,Donne_in_posizioni_manageriali_di_vertice_(%),145,45.0,1
758,Donne_in_posizioni_manageriali_di_vertice_(%),146,38.0,1
759,Donne_in_posizioni_manageriali_di_vertice_(%),147,42.0,1
760,Donne_in_posizioni_manageriali_di_vertice_(%),148,15.0,1
761,Donne_in_posizioni_manageriali_di_vertice_(%),149,23.0,1
762,Donne_in_posizioni_manageriali_di_vertice_(%),150,21.0,1
763,Donne_in_posizioni_manageriali_di_vertice_(%),151,21.0,1
764,Donne_in_posizioni_manageriali_di_vertice_(%),152,39.0,1
765,Donne_in_posizioni_manageriali_di_vertice_(%),153,34.0,1
766,Donne_in_posizioni_manageriali_di_vertice_(%),154,23.0,1
767,Donne_in_posizioni_manageriali_di_vertice_(%),155,17.0,1
768,Donne_in_posizioni_manageriali_di_vertice_(%),156,12.0,1
769,Donne_in_posizioni_manageriali_di_vertice_(%),157,3.0,1
770,Donne_in_posizioni_manageriali_di_vertice_(%),158,17.0,1
771,Donne_in_posizioni_manageriali_di_vertice_(%),159,46.0,1
772,Donne_in_posizioni_manageriali_di_vertice_(%),161,12.0,1
773,Donne_in_posizioni_manageriali_di_vertice_(%),162,36.0,1
774,Donne_in_posizioni_manageriali_di_vertice_(%),163,17.0,1
775,Donne_in_posizioni_manageriali_di_vertice_(%),164,33.0,1
776,Donne_in_posizioni_manageriali_di_vertice_(%),165,39.0,1
777,Donne_in_posizioni_manageriali_di_vertice_(%),166,31.0,1
778,Donne_in_posizioni_manageriali_di_vertice_(%),167,28.0,1
779,Donne_in_posizioni_manageriali_di_vertice_(%),168,24.0,1
780,Donne_in_posizioni_manageriali_di_vertice_(%),169,19.0,1
781,Donne_in_posizioni_manageriali_di_vertice_(%),170,0.0,1
782,Donne_in_posizioni_manageriali_di_vertice_(%),171,14.0,1
783,Donne_in_posizioni_manageriali_di_vertice_(%),172,42.0,1
784,Donne_in_posizioni_manageriali_di_vertice_(%),173,19.0,1
785,Donne_in_posizioni_manageriali_di_vertice_(%),174,9.0,1
786,Donne_in_posizioni_manageriali_di_vertice_(%),175,11.0,1
787,Donne_in_posizioni_manageriali_di_vertice_(%),176,5.0,1
788,Donne_in_posizioni_manageriali_di_vertice_(%),177,21.0,1
789,Donne_in_posizioni_manageriali_di_vertice_(%),178,32.0,1
790,Donne_in_posizioni_manageriali_di_vertice_(%),179,0.0,1
791,Donne_in_posizioni_manageriali_di_vertice_(%),180,19.0,1
792,Donne_in_posizioni_manageriali_di_vertice_(%),181,14.0,1
793,Donne_in_posizioni_manageriali_di_vertice_(%),182,12.0,1
794,Donne_in_posizioni_manageriali_di_vertice_(%),183,27.0,1
795,Donne_in_posizioni_manageriali_di_vertice_(%),184,32.0,1
796,Donne_in_posizioni_manageriali_di_vertice_(%),185,16.0,1
797,Donne_in_posizioni_manageriali_di_vertice_(%),186,9.0,1
798,Donne_in_posizioni_manageriali_di_vertice_(%),187,11.0,1
799,Donne_in_posizioni_manageriali_di_vertice_(%),188,53.0,1
800,Donne_in_posizioni_manageriali_di_vertice_(%),189,30.0,1
801,Donne_in_posizioni_manageriali_di_vertice_(%),190,21.0,1
802,Donne_in_posizioni_manageriali_di_vertice_(%),191,16.0,1
803,Donne_in_posizioni_manageriali_di_vertice_(%),192,20.0,1
804,Donne_in_posizioni_manageriali_di_vertice_(%),193,11.0,1
805,Donne_in_posizioni_manageriali_di_vertice_(%),194,28.0,1
806,Donne_in_posizioni_manageriali_di_vertice_(%),195,24.0,1
807,Donne_in_posizioni_manageriali_di_vertice_(%),196,23.0,1
808,Donne_in_posizioni_manageriali_di_vertice_(%),197,57.0,1
809,Donne_in_posizioni_manageriali_di_vertice_(%),198,31.0,1
810,Donne_in_posizioni_manageriali_di_vertice_(%),199,20.0,1
811,Donne_in_posizioni_manageriali_di_vertice_(%),200,12.0,1
812,Donne_in_posizioni_manageriali_di_vertice_(%),201,20.0,1
813,Donne_in_posizioni_manageriali_di_vertice_(%),202,35.0,1
814,Donne_in_posizioni_manageriali_di_vertice_(%),203,12.0,1
815,Donne_in_posizioni_manageriali_di_vertice_(%),204,20.0,1
816,Donne_in_posizioni_manageriali_di_vertice_(%),205,27.0,1
817,Donne_in_posizioni_manageriali_di_vertice_(%),206,50.0,1
818,Donne_in_posizioni_manageriali_di_vertice_(%),207,25.0,1
819,Donne_in_posizioni_manageriali_di_vertice_(%),208,22.0,1
820,Donne_in_posizioni_manageriali_di_vertice_(%),209,14.0,1
821,Donne_in_posizioni_manageriali_di_vertice_(%),210,24.0,1
822,Disuguaglianza_salariale_di_genere_(%),1,94.0,1
823,Disuguaglianza_salariale_di_genere_(%),2,83.0,1
824,Disuguaglianza_salariale_di_genere_(%),3,94.0,1
825,Disuguaglianza_salariale_di_genere_(%),4,110.0,1
826,Disuguaglianza_salariale_di_genere_(%),8,98.0,1
827,Disuguaglianza_salariale_di_genere_(%),11,95.0,1
828,Disuguaglianza_salariale_di_genere_(%),12,99.0,1
829,Disuguaglianza_salariale_di_genere_(%),14,88.0,1
830,Disuguaglianza_salariale_di_genere_(%),16,91.0,1
831,Disuguaglianza_salariale_di_genere_(%),21,91.0,1
832,Disuguaglianza_salariale_di_genere_(%),24,90.0,1
833,Disuguaglianza_salariale_di_genere_(%),27,94.0,1
834,Disuguaglianza_salariale_di_genere_(%),28,90.0,1
835,Disuguaglianza_salariale_di_genere_(%),29,90.0,1
836,Disuguaglianza_salariale_di_genere_(%),30,91.0,1
837,Disuguaglianza_salariale_di_genere_(%),33,89.0,1
838,Disuguaglianza_salariale_di_genere_(%),34,95.0,1
839,Disuguaglianza_salariale_di_genere_(%),35,99.0,1
840,Disuguaglianza_salariale_di_genere_(%),36,93.0,1
841,Disuguaglianza_salariale_di_genere_(%),37,90.0,1
842,Disuguaglianza_salariale_di_genere_(%),39,80.0,1
843,Disuguaglianza_salariale_di_genere_(%),40,89.0,1
844,Disuguaglianza_salariale_di_genere_(%),41,94.0,1
845,Disuguaglianza_salariale_di_genere_(%),42,89.0,1
846,Disuguaglianza_salariale_di_genere_(%),44,94.0,1
847,Disuguaglianza_salariale_di_genere_(%),45,92.0,1
848,Disuguaglianza_salariale_di_genere_(%),47,96.0,1
849,Disuguaglianza_salariale_di_genere_(%),49,90.0,1
850,Disuguaglianza_salariale_di_genere_(%),52,96.0,1
851,Disuguaglianza_salariale_di_genere_(%),54,101.0,1
852,Disuguaglianza_salariale_di_genere_(%),56,89.0,1
853,Disuguaglianza_salariale_di_genere_(%),58,95.0,1
854,Disuguaglianza_salariale_di_genere_(%),60,89.0,1
855,Disuguaglianza_salariale_di_genere_(%),62,87.0,1
856,Disuguaglianza_salariale_di_genere_(%),65,90.0,1
857,Disuguaglianza_salariale_di_genere_(%),68,67.0,1
858,Disuguaglianza_salariale_di_genere_(%),69,100.0,1
859,Disuguaglianza_salariale_di_genere_(%),71,100.0,1
860,Disuguaglianza_salariale_di_genere_(%),72,94.0,1
861,Disuguaglianza_salariale_di_genere_(%),74,90.0,1
862,Disuguaglianza_salariale_di_genere_(%),75,77.0,1
863,Disuguaglianza_salariale_di_genere_(%),78,93.0,1
864,Disuguaglianza_salariale_di_genere_(%),79,90.0,1
865,Disuguaglianza_salariale_di_genere_(%),81,90.0,1
866,Disuguaglianza_salariale_di_genere_(%),83,97.0,1
867,Disuguaglianza_salariale_di_genere_(%),84,91.0,1
868,Disuguaglianza_salariale_di_genere_(%),85,93.0,1
869,Disuguaglianza_salariale_di_genere_(%),91,107.0,1
870,Disuguaglianza_salariale_di_genere_(%),93,97.0,1
871,Disuguaglianza_salariale_di_genere_(%),99,86.0,1
872,Disuguaglianza_salariale_di_genere_(%),102,85.0,1
873,Disuguaglianza_salariale_di_genere_(%),103,100.0,1
874,Disuguaglianza_salariale_di_genere_(%),106,87.0,1
875,Disuguaglianza_salariale_di_genere_(%),107,83.0,1
876,Disuguaglianza_salariale_di_genere_(%),109,101.0,1
877,Disuguaglianza_salariale_di_genere_(%),113,95.0,1
878,Disuguaglianza_salariale_di_genere_(%),115,97.0,1
879,Disuguaglianza_salariale_di_genere_(%),116,93.0,1
880,Disuguaglianza_salariale_di_genere_(%),117,83.0,1
881,Disuguaglianza_salariale_di_genere_(%),118,91.0,1
882,Disuguaglianza_salariale_di_genere_(%),119,72.0,1
883,Disuguaglianza_salariale_di_genere_(%),120,91.0,1
884,Disuguaglianza_salariale_di_genere_(%),122,96.0,1
885,Disuguaglianza_salariale_di_genere_(%),124,90.0,1
886,Disuguaglianza_salariale_di_genere_(%),128,90.0,1
887,Disuguaglianza_salariale_di_genere_(%),134,94.0,1
888,Disuguaglianza_salariale_di_genere_(%),136,97.0,1
889,Disuguaglianza_salariale_di_genere_(%),137,95.0,1
890,Disuguaglianza_salariale_di_genere_(%),138,93.0,1
891,Disuguaglianza_salariale_di_genere_(%),139,93.0,1
892,Disuguaglianza_salariale_di_genere_(%),142,100.0,1
893,Disuguaglianza_salariale_di_genere_(%),145,94.0,1
894,Disuguaglianza_salariale_di_genere_(%),146,78.0,1
895,Disuguaglianza_salariale_di_genere_(%),147,78.0,1
896,Disuguaglianza_salariale_di_genere_(%),148,92.0,1
897,Disuguaglianza_salariale_di_genere_(%),152,100.0,1
898,Disuguaglianza_salariale_di_genere_(%),154,94.0,1
899,Disuguaglianza_salariale_di_genere_(%),155,67.0,1
900,Disuguaglianza_salariale_di_genere_(%),158,99.0,1
901,Disuguaglianza_salariale_di_genere_(%),160,78.0,1
902,Disuguaglianza_salariale_di_genere_(%),162,93.0,1
903,Disuguaglianza_salariale_di_genere_(%),163,98.0,1
904,Disuguaglianza_salariale_di_genere_(%),165,87.0,1
905,Disuguaglianza_salariale_di_genere_(%),167,95.0,1
906,Disuguaglianza_salariale_di_genere_(%),173,86.0,1
907,Disuguaglianza_salariale_di_genere_(%),174,85.0,1
908,Disuguaglianza_salariale_di_genere_(%),176,92.0,1
909,Disuguaglianza_salariale_di_genere_(%),178,96.0,1
910,Disuguaglianza_salariale_di_genere_(%),184,82.0,1
911,Disuguaglianza_salariale_di_genere_(%),187,88.0,1
912,Disuguaglianza_salariale_di_genere_(%),192,98.0,1
913,Disuguaglianza_salariale_di_genere_(%),194,85.0,1
914,Disuguaglianza_salariale_di_genere_(%),197,92.0,1
915,Disuguaglianza_salariale_di_genere_(%),198,93.0,1
916,Disuguaglianza_salariale_di_genere_(%),199,100.0,1
917,Disuguaglianza_salariale_di_genere_(%),202,96.0,1
918,Disuguaglianza_salariale_di_genere_(%),203,90.0,1
919,Disuguaglianza_salariale_di_genere_(%),204,117.0,1
920,Disuguaglianza_salariale_di_genere_(%),205,93.0,1
921,Disuguaglianza_salariale_di_genere_(%),208,97.0,1
922,Disuguaglianza_salariale_di_genere_(%),209,89.0,1
923,Eta_media_dipendenti_(%),1,51.0,1
924,Eta_media_dipendenti_(%),2,49.0,1
925,Eta_media_dipendenti_(%),4,48.0,1
926,Eta_media_dipendenti_(%),5,50.0,1
927,Eta_media_dipendenti_(%),6,47.0,1
928,Eta_media_dipendenti_(%),7,43.0,1
929,Eta_media_dipendenti_(%),8,43.0,1
930,Eta_media_dipendenti_(%),9,44.0,1
931,Eta_media_dipendenti_(%),10,45.0,1
932,Eta_media_dipendenti_(%),11,50.0,1
933,Eta_media_dipendenti_(%),12,50.0,1
934,Eta_media_dipendenti_(%),13,36.0,1
935,Eta_media_dipendenti_(%),14,41.0,1
936,Eta_media_dipendenti_(%),15,41.0,1
937,Eta_media_dipendenti_(%),17,47.0,1
938,Eta_media_dipendenti_(%),18,47.0,1
939,Eta_media_dipendenti_(%),20,50.0,1
940,Eta_media_dipendenti_(%),21,39.0,1
941,Eta_media_dipendenti_(%),22,43.0,1
942,Eta_media_dipendenti_(%),23,42.0,1
943,Eta_media_dipendenti_(%),24,43.0,1
944,Eta_media_dipendenti_(%),25,46.0,1
945,Eta_media_dipendenti_(%),26,42.0,1
946,Eta_media_dipendenti_(%),27,50.0,1
947,Eta_media_dipendenti_(%),28,50.0,1
948,Eta_media_dipendenti_(%),29,46.0,1
949,Eta_media_dipendenti_(%),30,50.0,1
950,Eta_media_dipendenti_(%),31,47.0,1
951,Eta_media_dipendenti_(%),32,40.0,1
952,Eta_media_dipendenti_(%),33,44.0,1
953,Eta_media_dipendenti_(%),34,41.0,1
954,Eta_media_dipendenti_(%),35,42.0,1
955,Eta_media_dipendenti_(%),36,49.0,1
956,Eta_media_dipendenti_(%),37,49.0,1
957,Eta_media_dipendenti_(%),38,47.0,1
958,Eta_media_dipendenti_(%),39,42.0,1
959,Eta_media_dipendenti_(%),40,49.0,1
960,Eta_media_dipendenti_(%),41,51.0,1
961,Eta_media_dipendenti_(%),42,42.0,1
962,Eta_media_dipendenti_(%),43,42.0,1
963,Eta_media_dipendenti_(%),44,47.0,1
964,Eta_media_dipendenti_(%),45,47.0,1
965,Eta_media_dipendenti_(%),46,38.0,1
966,Eta_media_dipendenti_(%),47,40.0,1
967,Eta_media_dipendenti_(%),48,48.0,1
968,Eta_media_dipendenti_(%),49,37.0,1
969,Eta_media_dipendenti_(%),51,42.0,1
970,Eta_media_dipendenti_(%),52,48.0,1
971,Eta_media_dipendenti_(%),53,39.0,1
972,Eta_media_dipendenti_(%),54,38.0,1
973,Eta_media_dipendenti_(%),57,53.0,1
974,Eta_media_dipendenti_(%),58,52.0,1
975,Eta_media_dipendenti_(%),59,41.0,1
976,Eta_media_dipendenti_(%),60,41.0,1
977,Eta_media_dipendenti_(%),61,45.0,1
978,Eta_media_dipendenti_(%),62,45.0,1
979,Eta_media_dipendenti_(%),63,46.0,1
980,Eta_media_dipendenti_(%),64,46.0,1
981,Eta_media_dipendenti_(%),65,44.0,1
982,Eta_media_dipendenti_(%),66,43.0,1
983,Eta_media_dipendenti_(%),67,45.0,1
984,Eta_media_dipendenti_(%),68,43.0,1
985,Eta_media_dipendenti_(%),69,52.0,1
986,Eta_media_dipendenti_(%),70,45.0,1
987,Eta_media_dipendenti_(%),71,45.0,1
988,Eta_media_dipendenti_(%),72,48.0,1
989,Eta_media_dipendenti_(%),73,45.0,1
990,Eta_media_dipendenti_(%),74,46.0,1
991,Eta_media_dipendenti_(%),75,51.0,1
992,Eta_media_dipendenti_(%),76,41.0,1
993,Eta_media_dipendenti_(%),77,42.0,1
994,Eta_media_dipendenti_(%),78,43.0,1
995,Eta_media_dipendenti_(%),79,45.0,1
996,Eta_media_dipendenti_(%),80,41.0,1
997,Eta_media_dipendenti_(%),81,44.0,1
998,Eta_media_dipendenti_(%),82,47.0,1
999,Eta_media_dipendenti_(%),83,43.0,1
1000,Eta_media_dipendenti_(%),84,46.0,1
1001,Eta_media_dipendenti_(%),85,40.0,1
1002,Eta_media_dipendenti_(%),86,54.0,1
1003,Eta_media_dipendenti_(%),87,39.0,1
1004,Eta_media_dipendenti_(%),88,40.0,1
1005,Eta_media_dipendenti_(%),89,43.0,1
1006,Eta_media_dipendenti_(%),90,47.0,1
1007,Eta_media_dipendenti_(%),91,45.0,1
1008,Eta_media_dipendenti_(%),92,45.0,1
1009,Eta_media_dipendenti_(%),93,44.0,1
1010,Eta_media_dipendenti_(%),94,41.0,1
1011,Eta_media_dipendenti_(%),95,40.0,1
1012,Eta_media_dipendenti_(%),96,47.0,1
1013,Eta_media_dipendenti_(%),97,35.0,1
1014,Eta_media_dipendenti_(%),98,44.0,1
1015,Eta_media_dipendenti_(%),99,46.0,1
1016,Eta_media_dipendenti_(%),100,36.0,1
1017,Eta_media_dipendenti_(%),101,46.0,1
1018,Eta_media_dipendenti_(%),102,44.0,1
1019,Eta_media_dipendenti_(%),103,39.0,1
1020,Eta_media_dipendenti_(%),104,47.0,1
1021,Eta_media_dipendenti_(%),105,45.0,1
1022,Eta_media_dipendenti_(%),106,52.0,1
1023,Eta_media_dipendenti_(%),107,43.0,1
1024,Eta_media_dipendenti_(%),108,37.0,1
1025,Eta_media_dipendenti_(%),109,42.0,1
1026,Eta_media_dipendenti_(%),111,42.0,1
1027,Eta_media_dipendenti_(%),112,47.0,1
1028,Eta_media_dipendenti_(%),113,48.0,1
1029,Eta_media_dipendenti_(%),114,44.0,1
1030,Eta_media_dipendenti_(%),115,40.0,1
1031,Eta_media_dipendenti_(%),116,47.0,1
1032,Eta_media_dipendenti_(%),117,49.0,1
1033,Eta_media_dipendenti_(%),118,42.0,1
1034,Eta_media_dipendenti_(%),119,45.0,1
1035,Eta_media_dipendenti_(%),120,42.0,1
1036,Eta_media_dipendenti_(%),121,51.0,1
1037,Eta_media_dipendenti_(%),123,45.0,1
1038,Eta_media_dipendenti_(%),124,46.0,1
1039,Eta_media_dipendenti_(%),126,49.0,1
1040,Eta_media_dipendenti_(%),127,47.0,1
1041,Eta_media_dipendenti_(%),128,51.0,1
1042,Eta_media_dipendenti_(%),129,38.0,1
1043,Eta_media_dipendenti_(%),131,45.0,1
1044,Eta_media_dipendenti_(%),133,48.0,1
1045,Eta_media_dipendenti_(%),134,43.0,1
1046,Eta_media_dipendenti_(%),135,42.0,1
1047,Eta_media_dipendenti_(%),136,46.0,1
1048,Eta_media_dipendenti_(%),137,41.0,1
1049,Eta_media_dipendenti_(%),138,42.0,1
1050,Eta_media_dipendenti_(%),139,47.0,1
1051,Eta_media_dipendenti_(%),141,49.0,1
1052,Eta_media_dipendenti_(%),142,42.0,1
1053,Eta_media_dipendenti_(%),143,44.0,1
1054,Eta_media_dipendenti_(%),144,46.0,1
1055,Eta_media_dipendenti_(%),145,38.0,1
1056,Eta_media_dipendenti_(%),146,50.0,1
1057,Eta_media_dipendenti_(%),147,47.0,1
1058,Eta_media_dipendenti_(%),148,46.0,1
1059,Eta_media_dipendenti_(%),149,43.0,1
1060,Eta_media_dipendenti_(%),150,40.0,1
1061,Eta_media_dipendenti_(%),151,43.0,1
1062,Eta_media_dipendenti_(%),152,42.0,1
1063,Eta_media_dipendenti_(%),153,46.0,1
1064,Eta_media_dipendenti_(%),154,42.0,1
1065,Eta_media_dipendenti_(%),155,43.0,1
1066,Eta_media_dipendenti_(%),156,43.0,1
1067,Eta_media_dipendenti_(%),157,40.0,1
